# x, y, dx, dy, 1st best, 2nd best
306,22,0,0,1,102
938,24,0,-2,10,38
526,24,0,0,3,85
204,26,0,0,8,33
208,26,0,0,11,34
352,26,0,0,8,42
370,26,0,0,5,86
396,26,0,0,2,51
726,26,0,0,5,59
792,26,0,0,1,68
254,28,0,0,4,92
874,28,0,0,2,31
908,28,0,0,6,47
260,30,0,0,3,93
938,30,0,0,7,35
992,30,0,0,4,74
448,32,0,0,3,87
454,32,0,0,3,64
594,32,0,0,3,75
668,32,0,0,8,73
612,34,0,0,4,93
694,34,0,0,5,62
854,34,0,0,4,76
394,36,0,0,2,39
874,36,0,0,4,38
880,38,0,0,0,40
938,38,0,0,3,45
276,40,0,0,4,75
574,40,0,0,1,94
694,40,0,0,3,68
864,40,0,0,5,56
348,42,0,0,2,40
706,42,0,0,2,58
792,42,0,0,4,92
916,42,0,0,8,53
518,44,0,0,2,62
744,46,0,0,2,59
824,46,0,0,3,36
898,48,0,0,1,32
940,48,0,0,2,46
456,50,0,0,4,59
236,52,0,0,3,42
664,52,0,0,8,73
800,52,0,0,3,103
990,52,0,0,2,78
304,54,0,0,3,56
376,56,0,0,5,53
180,58,0,0,9,70
238,58,0,0,3,63
298,58,0,0,6,64
374,60,0,0,4,71
570,60,0,0,5,83
436,62,0,0,6,103
746,62,0,0,1,58
204,64,0,0,5,63
302,66,0,0,5,65
540,66,0,0,3,73
688,66,0,0,1,92
800,66,0,0,2,58
810,66,0,0,3,66
966,66,0,0,7,70
228,68,0,0,3,90
364,68,0,0,0,64
388,68,0,0,0,22
536,70,0,0,3,73
578,70,0,0,3,51
642,70,0,0,2,47
866,70,0,0,4,59
908,70,0,0,5,47
958,70,0,0,11,77
188,72,0,0,4,53
258,72,0,0,5,59
300,74,0,-2,22,64
390,72,0,0,2,24
462,72,0,0,6,96
212,74,0,0,3,63
714,74,0,0,10,67
192,76,0,0,5,56
572,76,0,0,3,81
654,76,0,0,7,74
378,78,0,0,1,71
578,80,0,-2,14,46
794,80,0,-2,21,73
288,80,0,0,2,42
620,80,0,0,2,65
854,80,0,0,7,67
212,82,0,0,3,83
348,82,0,0,7,75
256,84,0,0,2,60
504,84,0,0,5,111
700,86,0,0,1,90
344,88,0,0,4,56
428,88,0,0,3,68
1012,90,0,0,4,74
576,92,0,0,4,54
812,94,0,0,7,89
910,94,0,0,2,36
886,96,0,0,3,48
1020,96,0,0,15,87
300,98,0,0,3,41
718,98,0,0,2,68
730,98,0,0,7,62
250,102,0,-2,20,39
636,100,0,0,2,47
768,100,0,0,5,92
994,100,0,0,3,41
282,102,0,0,5,83
354,102,0,0,4,69
416,104,0,-2,10,48
954,102,0,0,0,40
190,104,0,0,3,60
574,104,0,0,1,54
350,106,0,0,5,38
478,108,0,-2,16,68
530,108,0,0,5,66
776,108,0,0,4,91
206,108,0,2,22,37
976,122,4,-12,12,21
574,114,0,-2,13,44
786,112,0,0,7,102
190,114,0,0,1,58
694,114,0,0,4,91
322,116,0,0,3,52
758,118,0,-2,12,60
856,116,0,0,7,72
212,120,0,0,4,37
886,122,0,0,2,36
406,124,0,0,5,106
452,124,0,0,6,33
672,124,0,0,4,58
1012,124,0,0,4,28
302,126,0,0,5,63
832,126,0,0,7,72
424,128,0,0,2,61
430,130,0,0,0,42
450,130,0,0,2,37
520,130,0,0,3,65
758,130,0,0,3,51
884,130,0,0,4,74
248,132,0,0,6,65
252,132,0,0,3,64
726,132,0,0,3,113
526,134,0,0,1,65
762,134,0,0,6,87
968,134,0,0,6,33
1016,132,0,2,11,23
424,136,0,0,3,41
562,136,0,0,9,76
652,138,0,0,6,78
832,138,0,0,5,31
328,140,0,0,2,36
698,140,0,0,5,70
374,142,0,0,1,68
504,142,0,0,2,94
592,142,0,0,2,141
838,144,0,0,5,36
1024,144,0,0,4,20
216,146,0,2,8,66
654,148,0,0,5,51
898,148,0,0,9,74
918,148,0,0,5,39
628,150,0,0,3,88
224,152,0,0,6,58
836,150,-2,2,16,37
1024,144,8,8,19,27
870,154,0,0,6,87
614,158,0,0,3,85
736,158,0,0,1,97
1034,158,0,0,0,20
390,160,0,0,3,83
934,160,0,0,8,60
588,162,0,0,9,74
510,164,0,0,3,80
720,164,0,0,2,112
1060,166,-2,-2,16,33
242,166,0,0,3,59
872,166,0,0,8,100
386,166,2,2,15,52
920,168,0,0,4,85
202,172,0,0,6,68
1000,172,0,0,4,70
548,174,0,0,7,107
756,174,0,0,7,57
800,174,0,0,2,60
832,174,0,0,5,77
576,176,0,0,4,106
1052,176,0,0,3,45
472,176,2,2,18,24
990,178,0,0,3,69
402,180,0,0,5,61
946,180,0,0,8,83
282,182,0,0,5,88
314,182,0,0,2,81
636,182,0,0,6,108
834,182,0,0,2,59
1058,182,0,0,1,47
348,184,0,0,11,76
424,184,0,0,3,55
478,184,0,0,3,35
648,184,0,0,9,122
994,184,0,0,5,57
202,186,0,0,3,64
342,186,0,0,7,72
362,186,0,0,3,74
252,190,0,0,5,86
638,190,0,0,8,93
870,190,0,0,7,59
686,192,0,0,8,73
1036,192,0,0,3,76
206,194,0,0,2,61
484,194,0,0,6,48
646,194,0,0,6,104
772,194,0,0,3,60
822,196,0,0,2,56
234,198,0,0,1,84
292,198,0,0,9,78
534,198,0,0,2,56
1074,198,0,0,6,50
406,200,2,0,14,60
418,202,0,0,6,99
830,202,0,0,7,65
530,204,0,0,3,53
948,204,0,0,3,58
452,206,0,0,4,62
696,206,0,0,14,86
848,206,0,0,5,62
962,208,0,0,4,60
1022,208,0,0,7,97
344,210,0,0,7,81
268,212,0,0,4,62
1044,212,0,0,0,43
850,214,0,0,6,62
1086,214,0,0,6,71
736,218,0,-2,19,53
912,216,0,0,6,55
190,218,0,0,1,92
626,218,0,0,8,62
172,218,0,2,12,58
1052,220,0,0,0,43
588,222,0,0,6,16
290,226,0,0,1,63
360,228,0,0,3,115
802,230,0,-2,13,33
576,230,0,0,2,24
996,230,0,0,2,52
284,232,0,0,4,68
372,232,0,0,5,73
636,232,0,0,11,85
990,232,0,0,1,51
1060,232,0,0,2,86
874,234,0,0,13,87
394,236,0,0,4,54
962,236,0,0,5,67
1056,236,0,0,3,117
200,238,0,0,1,105
268,238,0,0,2,65
348,238,0,0,2,76
880,238,0,0,10,91
930,238,0,0,5,85
342,240,0,0,2,75
170,242,0,0,2,57
458,242,0,0,3,51
792,242,0,0,3,22
204,244,0,0,4,80
254,244,0,0,2,55
508,246,0,-2,19,35
168,248,0,0,0,44
742,252,0,-2,11,15
542,252,0,0,3,17
902,252,0,0,12,70
1006,252,2,0,12,35
1084,252,0,0,3,75
914,254,0,0,6,99
234,256,0,0,3,56
606,256,0,0,3,22
728,256,0,0,0,12
804,256,0,0,4,15
850,256,0,0,7,86
672,258,2,0,11,33
724,270,0,-12,11,14
744,260,0,-2,4,5
366,260,0,0,4,53
664,260,0,0,3,20
698,262,-2,-2,23,45
842,260,2,0,21,57
1080,260,0,0,0,76
736,264,0,0,1,6
756,284,-8,-20,7,11
806,262,0,2,10,19
178,268,-2,-2,21,34
940,266,0,0,3,40
782,268,0,0,0,13
812,268,0,0,4,11
404,268,-2,2,10,24
524,270,-4,0,6,9
524,270,2,0,3,6
564,272,0,-2,8,15
1020,276,2,-6,18,43
502,272,0,0,1,16
564,272,6,0,10,14
586,272,0,0,1,14
288,274,0,0,5,72
296,274,0,0,0,71
500,276,0,0,1,18
612,276,0,0,4,21
1020,276,0,0,2,44
270,278,0,0,1,50
872,278,0,0,5,14
872,278,6,0,14,19
176,280,0,0,1,31
218,282,0,0,0,77
224,282,0,0,1,46
634,282,0,2,10,14
254,286,0,0,1,29
446,286,0,0,1,25
452,286,0,0,1,27
1052,286,0,0,0,52
586,272,6,16,23,29
914,288,0,0,4,31
1042,288,0,0,4,54
176,290,0,0,0,27
260,290,0,0,1,54
294,290,0,0,6,77
524,290,0,0,5,11
706,290,0,0,0,8
252,292,0,0,1,27
372,292,0,0,0,24
478,292,0,0,3,23
632,300,2,-8,19,25
744,292,0,0,5,16
892,292,0,0,1,17
1086,292,0,0,4,76
278,294,0,0,2,62
524,270,-8,24,9,12
598,294,0,0,8,34
772,290,-2,4,9,23
1042,294,0,0,0,71
240,296,0,0,3,62
388,328,-20,-32,20,26
510,298,0,-2,5,11
842,296,0,0,2,36
822,314,6,-16,23,35
894,298,0,0,1,20
564,300,0,0,5,11
572,302,0,-2,12,23
326,304,0,0,3,24
832,304,0,0,3,29
898,308,0,0,2,12
142,312,0,0,4,46
328,336,2,-24,8,21
414,312,0,0,2,25
432,312,0,0,2,11
662,312,0,0,6,53
988,312,0,0,4,32
1044,312,0,0,0,32
1068,312,0,0,3,35
408,328,18,-14,9,12
898,314,0,0,3,15
956,316,-2,-2,11,21
1000,314,0,0,2,36
1016,316,0,0,2,37
194,320,2,-2,21,43
956,316,2,4,15,27
454,322,0,0,1,11
682,322,0,0,8,100
888,322,2,0,9,20
998,322,0,0,8,49
188,324,0,0,2,36
192,326,0,0,1,26
388,328,0,0,2,14
1074,328,0,0,7,70
