# x, y, dx, dy, 1st best, 2nd best
304,22,0,0,4,70
506,22,0,0,4,70
724,24,0,0,6,59
204,28,0,0,9,35
208,28,0,0,11,39
252,28,0,0,4,81
352,28,0,0,5,43
396,28,0,0,7,52
906,28,0,0,3,55
936,30,0,0,7,42
990,30,0,0,6,60
248,32,0,0,2,103
260,32,0,0,8,103
594,32,0,0,6,67
668,32,0,0,0,52
700,32,0,0,4,60
452,34,0,0,3,47
610,34,0,0,4,84
692,34,0,0,4,73
394,36,0,0,1,48
528,36,0,0,6,67
708,36,0,0,4,60
852,36,0,0,3,70
488,38,0,0,3,46
588,38,0,0,7,60
880,38,0,0,2,32
936,38,0,0,3,45
862,40,0,0,5,74
704,42,0,0,3,50
790,42,0,0,3,83
518,44,0,0,5,71
352,46,0,0,5,63
742,46,0,0,3,57
830,46,0,0,5,55
822,46,0,2,17,37
938,48,0,0,4,45
282,50,0,0,5,62
654,50,0,0,8,42
396,52,0,0,9,48
456,52,0,0,5,58
662,52,0,0,0,68
988,52,0,0,1,52
304,54,0,0,4,61
722,54,0,0,9,64
238,58,0,0,4,101
420,58,0,0,9,89
430,58,0,0,10,89
570,60,0,0,5,77
374,62,0,0,9,62
744,62,0,0,4,47
204,64,0,0,4,80
300,66,0,0,2,60
540,66,-2,0,16,81
742,66,0,0,4,49
756,66,0,0,8,76
798,66,0,0,3,54
964,66,0,0,2,91
980,66,0,0,4,91
380,68,0,0,3,38
386,68,0,0,2,21
642,68,0,0,3,41
576,70,0,0,7,53
956,70,0,0,6,51
188,72,0,0,4,59
460,72,0,0,9,113
848,72,0,0,7,58
258,74,0,0,3,57
300,74,0,0,6,65
712,74,0,0,11,54
652,76,0,0,3,82
426,78,0,0,7,91
460,78,0,0,4,93
378,80,0,0,1,69
576,80,0,0,6,44
618,80,0,0,8,76
792,80,0,0,7,73
288,82,0,0,2,52
348,82,0,0,2,55
212,84,0,0,6,97
698,86,0,0,3,62
708,86,0,0,9,73
230,92,0,0,5,71
876,92,0,0,1,50
810,94,0,0,7,76
918,94,0,0,2,58
942,94,0,0,0,47
200,96,0,0,1,68
886,96,0,0,4,51
908,96,0,0,3,44
380,98,0,0,3,63
658,98,0,0,6,71
728,98,0,0,6,63
914,98,0,0,3,31
298,98,2,2,23,47
634,100,0,0,6,55
766,100,0,0,2,102
992,100,0,0,4,45
250,102,-2,0,16,54
282,104,0,0,5,85
574,102,0,2,22,43
936,104,0,0,4,36
190,106,0,0,9,70
392,106,0,0,2,65
530,106,0,0,6,79
600,106,0,0,8,115
676,106,0,0,4,71
806,106,-2,0,22,109
352,108,0,0,4,37
478,108,0,0,12,63
774,108,0,0,2,102
500,110,0,0,14,68
206,110,0,2,19,35
604,112,0,0,4,60
786,112,0,0,5,92
850,112,0,0,10,87
992,112,0,0,2,22
280,114,0,0,5,87
