# x, y, dx, dy, 1st best, 2nd best
348,22,0,0,1,55
870,22,0,0,1,44
116,26,2,-2,22,71
254,24,0,0,3,55
320,24,0,0,3,69
390,24,0,0,1,69
740,24,0,0,8,86
510,26,0,0,4,103
578,28,-2,-2,23,41
866,26,0,0,2,32
268,28,0,0,3,66
842,28,0,0,1,77
230,30,0,0,2,40
726,30,0,0,3,81
112,32,0,0,1,81
146,30,0,2,23,34
222,32,0,0,1,37
200,34,0,0,1,32
290,34,0,0,1,53
410,34,0,0,5,87
248,36,0,0,2,35
740,36,0,0,1,67
746,36,0,0,6,75
806,38,0,0,12,80
858,38,0,0,0,28
866,36,0,2,13,86
446,40,0,0,4,159
478,40,0,0,4,81
700,40,0,0,2,80
706,40,0,0,7,97
114,42,0,0,2,76
140,42,0,0,2,66
464,42,0,0,5,82
498,42,0,0,7,123
528,42,0,0,5,102
598,42,0,0,2,42
856,42,0,0,4,26
330,44,0,0,5,65
580,44,0,0,4,71
788,44,0,0,7,115
124,46,0,0,3,75
572,48,0,0,4,71
370,48,0,2,11,67
406,50,0,0,1,71
488,50,0,0,3,121
562,50,0,0,5,66
966,50,0,0,10,74
174,52,0,0,4,99
362,52,0,0,3,42
658,52,0,0,3,113
652,54,0,0,3,106
934,54,0,0,4,86
226,56,0,0,6,36
294,58,0,0,4,54
692,58,0,0,4,79
948,58,0,0,5,72
288,60,0,0,3,69
888,62,0,0,4,27
162,64,0,0,0,42
618,64,0,0,3,106
242,68,0,0,3,34
560,68,0,0,4,61
878,70,-2,0,14,29
904,70,0,0,4,34
944,72,0,-2,16,56
218,72,0,0,2,70
470,74,0,0,4,37
350,76,0,0,0,31
540,76,0,0,9,62
794,78,4,-2,21,28
864,76,0,0,6,39
96,78,0,0,1,78
360,80,0,-2,7,38
472,78,0,0,0,35
794,78,0,0,5,26
908,78,0,0,0,34
442,80,0,0,3,82
612,80,0,0,4,71
192,84,0,0,2,50
300,84,0,0,1,59
618,84,0,0,4,90
828,84,0,0,2,40
942,84,0,0,0,48
96,86,0,0,1,83
130,86,0,0,3,78
178,86,0,0,3,65
434,86,0,0,3,82
670,86,0,0,6,77
688,86,0,0,6,79
392,88,0,0,8,55
534,88,0,0,3,77
598,88,0,0,6,98
498,90,0,0,1,103
970,92,0,-2,19,51
108,92,0,0,2,70
120,92,0,0,5,73
248,92,0,0,6,80
344,92,0,0,4,29
562,92,0,0,2,66
200,94,0,0,1,86
394,94,0,0,8,57
962,96,0,0,1,116
122,98,0,0,1,106
218,98,0,0,8,46
350,98,0,0,0,74
370,98,0,0,4,56
422,98,0,0,3,62
648,98,-2,0,17,82
500,100,0,0,5,75
548,100,0,0,2,51
966,100,0,0,1,59
712,102,0,0,7,92
338,102,0,2,16,71
414,104,0,0,2,63
286,108,0,0,3,82
674,108,0,0,5,88
822,108,0,0,4,66
160,110,0,0,2,64
292,110,0,0,6,84
540,110,0,0,4,69
734,110,0,0,2,91
268,112,0,0,2,59
492,112,0,0,6,94
800,114,0,0,3,75
372,116,0,0,2,52
126,118,0,0,2,79
450,120,0,0,3,93
158,122,0,0,2,68
230,122,0,0,8,76
698,122,0,0,5,95
830,122,0,0,0,70
870,122,0,0,2,43
958,124,0,0,3,41
962,124,0,0,1,45
578,126,0,0,10,99
592,128,0,0,4,91
840,128,0,0,3,48
340,130,0,0,4,73
532,130,0,0,3,52
138,132,0,0,0,80
172,132,0,0,5,84
610,132,0,0,3,69
622,132,0,0,7,71
678,132,0,0,11,74
960,132,0,0,4,44
154,134,0,0,5,38
348,136,0,-2,17,86
528,134,0,0,3,79
786,134,0,0,2,103
114,134,-2,2,21,74
956,136,0,0,3,54
400,138,0,0,5,86
96,140,0,0,0,48
172,140,0,0,2,52
576,140,0,0,2,99
92,142,0,0,0,48
496,142,0,0,6,86
908,142,0,0,2,69
266,144,0,0,2,72
664,144,0,0,8,80
724,146,0,0,3,79
384,148,0,0,2,52
506,148,0,0,10,89
760,148,0,0,6,106
100,150,0,0,0,75
418,150,0,0,5,97
862,150,0,0,2,45
424,152,0,0,2,111
832,152,-2,0,21,48
964,152,-2,0,20,41
458,154,0,0,9,59
596,154,0,0,1,77
890,156,-10,-2,23,46
570,156,0,0,4,92
814,156,0,0,2,69
890,156,0,0,1,48
686,158,0,0,1,64
792,160,0,0,3,70
110,162,0,0,7,80
814,162,0,0,2,90
150,164,0,0,3,81
824,164,0,0,5,93
284,166,0,0,3,72
616,166,0,0,6,111
630,166,0,0,2,114
672,166,0,0,5,77
512,168,0,0,6,91
576,168,0,0,1,73
582,168,0,0,6,72
148,170,0,0,1,63
198,172,0,0,5,56
308,172,0,0,5,88
406,172,0,0,5,93
438,172,0,0,5,96
908,172,0,0,5,94
192,174,0,0,2,86
578,176,0,0,5,73
710,176,0,0,6,66
764,176,0,0,3,93
254,178,0,0,8,71
280,178,0,0,1,28
94,180,0,0,5,27
354,180,0,0,2,69
692,180,0,0,3,58
328,182,0,0,2,35
348,184,0,0,7,47
412,184,0,0,6,78
870,184,0,0,8,53
764,186,0,0,1,88
984,186,0,0,2,36
94,188,0,0,2,48
182,188,0,0,3,60
204,188,0,0,4,43
908,188,0,0,9,59
958,188,0,0,0,22
228,192,0,0,3,137
358,192,0,0,2,37
982,192,0,0,4,34
208,194,0,0,4,39
350,194,0,0,7,76
418,194,0,0,5,61
660,194,0,0,9,72
832,194,-2,0,8,37
88,196,0,0,2,44
378,196,0,0,6,46
518,228,14,-32,12,20
674,196,0,0,5,50
116,198,0,0,2,54
410,198,0,0,4,64
888,198,0,0,7,71
106,200,0,0,3,68
268,200,0,0,0,29
582,200,0,0,4,33
952,200,0,0,3,35
674,202,0,0,11,50
788,202,0,0,6,60
648,204,0,0,4,41
876,204,0,0,6,74
138,206,0,0,1,48
190,206,0,0,10,104
356,206,0,0,4,131
500,214,16,-8,16,21
222,208,0,0,2,56
730,210,0,0,3,22
158,212,0,0,1,46
562,212,0,0,3,20
600,212,0,0,4,27
500,214,0,0,3,14
784,214,0,0,1,74
908,214,0,0,4,58
90,210,2,6,21,32
336,216,0,0,4,37
454,216,0,0,5,41
624,216,-2,0,10,25
736,214,0,4,10,23
834,218,0,0,8,85
404,222,0,0,5,52
500,222,0,0,1,19
256,224,0,0,6,54
756,224,0,0,5,41
