# x, y, dx, dy, 1st best, 2nd best
524,24,0,-2,20,59
664,22,0,0,6,59
1000,22,0,0,9,95
286,24,0,0,4,62
796,24,-2,0,16,23
860,24,0,0,7,28
1010,24,0,0,5,62
214,26,0,0,6,122
866,26,0,0,9,55
912,26,0,0,4,85
924,26,0,0,8,70
122,28,0,0,9,73
280,30,-2,-2,15,56
424,28,0,0,3,47
556,28,0,0,9,70
824,28,0,0,3,17
952,28,0,0,14,113
128,30,0,0,5,85
186,30,0,0,3,52
242,30,0,0,6,43
870,30,0,0,10,81
146,32,0,0,7,72
256,32,0,0,4,55
1040,32,0,0,13,58
378,34,0,0,4,74
832,36,0,0,3,22
910,36,0,0,8,56
220,38,0,0,3,87
350,40,0,-2,18,53
386,38,0,0,7,30
436,38,0,0,4,50
478,38,0,0,2,46
682,38,0,0,9,103
770,38,0,0,7,81
214,42,-2,-2,17,58
838,40,0,0,2,27
868,42,0,0,5,42
1012,42,0,0,7,88
138,44,0,0,4,37
720,44,0,0,8,83
976,44,0,0,16,67
1040,44,0,0,3,68
130,46,-2,0,7,40
170,46,0,0,4,59
290,46,0,0,4,61
594,48,0,-2,16,137
634,46,0,0,12,95
94,48,0,0,6,29
560,50,0,-2,20,71
662,50,0,0,5,58
710,50,0,0,5,108
94,54,0,-2,5,28
376,52,0,0,5,82
932,52,0,0,6,45
1040,52,0,0,9,62
260,54,0,0,0,39
748,56,0,-2,14,48
906,54,0,0,2,41
290,56,0,0,3,37
528,56,0,0,3,61
628,56,0,0,7,115
472,58,0,0,10,77
748,62,0,0,0,42
1008,62,0,0,9,43
172,64,0,0,2,60
424,64,0,0,11,78
586,64,0,0,3,68
522,66,0,0,4,56
856,66,-2,0,20,33
428,70,0,-2,20,85
674,68,0,0,12,83
740,68,0,0,4,88
922,68,-2,0,10,50
264,70,0,0,2,68
798,70,0,0,1,37
306,72,0,0,8,58
490,72,0,0,7,79
546,74,0,-2,17,80
714,74,0,-2,16,70
150,74,0,0,5,60
286,74,0,0,0,38
322,74,0,0,6,60
370,74,0,0,3,52
522,74,0,0,6,60
650,76,0,0,4,48
816,76,0,0,3,43
922,76,0,0,5,55
94,80,0,-2,17,50
718,78,0,0,6,60
172,80,0,0,6,51
646,80,0,0,6,48
700,80,0,0,5,59
216,82,0,0,11,117
818,82,0,0,1,30
992,82,0,0,9,58
126,84,0,0,12,109
936,84,0,0,6,34
252,86,0,0,3,63
782,86,0,0,8,78
638,90,0,0,2,128
1024,90,0,0,12,62
988,92,0,0,9,103
420,96,0,0,6,59
494,96,0,0,12,103
414,98,0,0,10,80
594,98,0,0,7,87
648,98,0,0,6,83
384,102,0,-2,22,62
474,100,0,0,1,79
488,100,0,0,9,89
586,100,0,0,7,54
842,100,0,0,6,59
1042,100,0,0,10,78
290,104,0,-2,13,102
742,104,2,-2,14,70
890,102,0,0,7,72
572,104,0,0,12,81
202,106,0,0,7,92
426,106,0,0,3,62
488,106,0,0,6,69
946,106,0,0,11,67
420,108,0,0,6,81
696,108,0,0,5,48
830,108,0,0,6,93
950,110,2,-2,20,56
156,112,0,-2,19,73
416,110,0,0,4,76
724,110,0,0,8,69
884,110,0,0,6,89
240,114,0,0,11,84
830,114,0,0,6,49
864,114,0,0,15,81
1036,114,0,0,10,70
200,116,0,0,9,67
450,116,0,0,6,90
286,118,0,0,7,48
546,118,0,0,3,101
750,118,0,0,6,50
1002,118,0,0,7,28
172,120,0,0,1,52
780,120,0,0,12,82
926,120,0,0,4,47
290,122,0,0,4,53
286,124,0,0,9,70
346,124,0,0,9,109
676,124,0,0,3,54
132,128,0,0,6,60
342,128,0,0,4,80
620,128,0,0,4,114
994,128,0,0,7,34
210,130,0,0,4,87
352,130,0,0,5,83
436,130,0,0,7,87
586,130,0,0,4,51
952,130,0,0,5,85
500,132,0,0,4,76
694,132,0,0,1,50
526,134,0,0,7,70
830,134,-2,0,9,78
296,136,0,0,2,76
468,136,0,0,9,60
862,136,0,0,9,85
508,138,0,0,3,66
898,138,0,0,2,41
254,140,0,0,4,49
592,142,0,-2,10,49
704,140,0,0,2,40
374,142,0,0,13,85
860,142,0,0,6,65
878,142,0,0,13,76
982,144,2,-2,16,42
992,142,0,0,5,28
868,144,0,0,11,72
810,146,0,0,9,132
152,150,0,-2,23,85
408,148,0,0,17,93
614,148,0,0,7,58
280,150,0,0,13,80
296,150,0,0,13,51
624,150,0,0,5,55
998,150,0,0,5,47
326,152,0,0,5,55
754,170,-4,-18,8,12
764,152,0,0,2,9
916,152,0,0,4,43
662,154,0,0,3,57
164,156,0,0,6,75
242,156,0,0,4,45
546,156,0,0,16,55
710,158,0,-2,18,40
770,158,0,-2,4,16
754,170,24,-14,16,22
128,158,0,0,3,29
134,160,0,-2,17,53
996,158,0,0,9,28
172,160,0,0,3,78
324,164,-2,-2,20,86
338,162,0,0,3,58
376,162,0,0,1,69
632,162,0,0,7,67
888,162,0,0,7,77
122,164,0,0,3,41
954,164,0,0,2,68
136,166,0,0,8,79
174,166,0,0,6,71
754,170,-6,-4,9,13
872,168,0,0,10,55
754,170,-2,0,5,9
366,172,0,0,4,65
548,172,0,0,2,54
918,172,0,0,8,74
964,172,0,0,3,66
258,174,0,0,4,65
536,172,0,2,20,62
136,176,0,0,11,83
450,176,0,0,3,64
692,176,0,0,5,22
698,176,0,0,3,22
710,180,0,-2,5,10
642,180,0,0,6,54
232,184,-2,-2,18,43
764,152,12,30,7,9
1002,182,-2,0,9,24
196,184,0,0,4,49
