# x, y, dx, dy, 1st best, 2nd best
266,22,0,0,8,82
480,24,2,-2,5,48
480,24,6,2,13,36
870,26,10,0,12,15
1010,36,6,-10,10,14
398,28,0,0,11,27
850,26,4,2,18,49
870,26,4,2,12,25
184,28,0,2,16,23
222,30,2,0,9,35
266,30,0,0,14,69
556,32,6,-2,16,34
600,28,0,2,21,31
826,30,0,0,11,55
178,32,2,0,7,28
234,32,0,0,5,49
292,32,0,0,5,72
678,32,0,0,4,45
1010,36,4,-4,9,13
1026,30,0,4,13,108
658,34,0,2,5,12
1034,42,8,-6,22,56
278,38,0,0,12,75
878,44,-10,-6,16,21
1010,36,0,2,3,5
594,40,2,0,13,27
388,40,0,2,12,37
238,44,0,0,5,39
438,52,2,-8,10,49
680,42,0,2,9,12
1008,42,0,2,7,11
980,48,0,0,13,23
208,50,0,0,7,79
302,50,0,0,13,36
846,50,0,0,19,42
538,84,12,-32,15,23
334,54,0,0,10,55
974,54,2,0,8,29
326,54,2,2,17,66
588,54,0,2,14,24
804,30,-26,26,18,39
810,56,2,0,3,18
280,58,0,0,6,71
382,54,2,4,13,21
556,32,-8,26,8,18
198,60,0,0,1,45
438,64,14,-4,17,25
156,62,0,0,9,40
188,62,0,0,3,31
438,64,-16,-2,16,25
460,62,4,0,11,54
772,68,4,-6,18,25
810,56,2,6,15,22
184,64,0,0,5,25
382,54,0,10,16,22
726,68,4,-4,14,31
178,66,0,0,4,20
198,66,0,0,6,54
674,66,0,0,17,34
726,68,0,-2,10,33
1038,68,-2,-2,19,47
188,68,2,0,11,53
420,66,2,2,18,43
772,68,2,0,3,39
826,72,-6,-4,19,27
328,70,0,0,11,60
660,72,0,-2,18,31
672,74,8,-4,22,29
318,72,0,0,7,46
826,72,0,0,3,18
966,70,0,2,7,31
226,74,2,0,8,41
312,74,2,0,22,59
576,76,2,-2,7,16
736,72,0,2,9,33
848,74,0,0,6,21
998,72,2,2,8,16
382,54,-8,22,16,24
770,76,2,0,8,44
888,108,12,-30,21,43
208,80,0,0,16,75
