# x, y, dx, dy, 1st best, 2nd best
246,22,0,0,19,79
800,22,2,0,21,69
466,24,2,0,11,31
866,24,4,0,10,15
184,28,2,-2,8,26
284,26,2,0,16,85
718,24,2,2,20,86
936,26,2,0,20,50
148,30,0,-2,11,120
176,30,0,-2,5,29
436,28,2,0,6,40
864,28,4,0,7,17
660,28,4,2,7,80
688,28,4,2,16,88
1056,30,2,2,12,90
160,34,-2,0,20,43
328,36,0,-2,19,47
888,32,4,2,23,46
168,38,2,-2,7,61
666,34,2,2,6,35
696,36,4,2,19,48
394,42,2,0,12,50
482,42,2,0,13,37
708,40,4,2,9,48
852,56,0,-14,22,32
1012,40,0,2,17,43
430,44,2,0,4,86
442,42,2,2,10,36
546,44,4,0,23,53
748,44,4,2,23,76
924,44,2,2,12,40
998,44,4,2,15,49
1062,46,4,2,23,72
214,54,0,-2,9,64
536,52,2,0,11,77
226,56,0,0,22,44
592,54,4,4,22,56
852,56,2,2,7,17
894,58,2,0,14,30
928,56,2,2,10,56
972,60,4,0,21,72
258,66,0,-2,17,76
356,64,2,0,21,58
748,66,4,2,12,65
138,70,0,0,14,88
924,68,2,2,9,35
942,68,2,2,8,38
340,72,0,0,22,65
582,70,2,2,17,69
966,70,2,2,15,32
430,72,2,4,23,42
828,74,4,2,9,89
922,76,4,0,12,45
208,80,0,-2,22,96
1092,76,4,2,19,103
250,80,0,0,22,82
242,82,0,0,16,71
374,80,2,2,14,50
322,84,2,0,18,75
652,82,4,2,21,100
430,86,2,2,10,39
794,86,4,2,14,83
704,88,2,2,23,92
528,90,2,2,10,93
386,94,2,2,19,55
972,94,2,2,7,42
1048,94,2,2,15,34
540,96,2,2,10,69
756,98,2,2,13,73
160,104,0,-2,5,67
354,102,2,0,16,67
612,100,2,2,18,69
658,100,2,2,19,67
1042,100,0,2,17,46
556,102,2,2,12,128
648,102,2,2,20,97
408,106,2,0,23,76
526,106,2,2,13,71
812,106,4,2,14,64
356,110,2,0,11,72
708,110,4,2,15,74
290,116,0,0,18,82
952,118,2,0,16,52
198,120,0,0,17,72
774,118,2,2,21,79
1064,118,2,2,20,65
1090,120,0,0,23,65
474,120,2,2,5,76
332,124,0,0,17,66
952,124,2,2,10,40
158,136,0,-8,20,35
482,126,2,2,5,66
478,128,2,2,7,68
724,126,2,4,15,76
158,136,2,-2,13,24
694,132,2,2,5,52
254,136,2,0,14,52
292,136,2,0,16,68
462,134,2,2,6,77
766,134,2,2,17,124
784,134,2,2,8,100
158,140,-2,-2,10,21
614,136,2,2,6,72
830,136,2,2,19,91
208,140,0,0,20,54
608,138,2,2,11,92
754,136,2,4,19,69
676,140,2,2,18,116
1058,138,0,4,10,21
274,142,2,2,15,32
860,142,2,2,6,61
1048,142,2,2,7,38
1090,146,2,2,15,65
668,150,2,2,14,84
978,152,2,2,23,80
330,156,2,2,20,56
502,160,2,0,17,66
938,158,2,2,8,30
178,162,0,0,19,96
378,160,2,2,11,55
1044,168,4,-6,17,32
332,164,2,0,23,66
718,160,4,4,22,54
130,172,2,-6,17,35
352,166,0,0,17,42
492,164,2,2,3,106
390,166,2,2,13,69
514,166,2,2,11,76
936,166,2,2,8,82
1044,168,2,0,6,35
130,172,-2,-2,8,32
424,170,2,2,10,84
814,172,2,0,2,13
602,172,2,2,8,64
820,174,2,2,1,13
918,174,2,2,13,49
1064,176,2,0,17,27
524,176,4,2,23,34
966,176,2,2,5,29
