x,y,dx,dy
385,15,0,-1
28,16,1,-1
21,16,0,0
436,25,-2,-1
22,25,-1,0
22,25,1,0
26,27,-1,-1
302,24,4,3
244,21,19,7
25,31,0,0
23,39,1,0
17,52,0,0
17,57,0,-1
17,57,-2,0
457,57,2,3
351,94,3,1
570,88,15,7
217,109,1,-2
217,109,1,0
225,109,0,0
221,117,1,1
213,123,0,0
456,133,1,-1
530,134,0,1
223,136,-1,0
534,137,1,0
525,143,-1,-2
523,144,0,0
518,149,0,0
521,149,0,0
460,151,4,0
534,155,-1,-1
584,155,0,0
281,168,0,-4
487,178,-8,-9
461,181,2,-9
487,178,-5,-3
487,178,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
