x,y,dx,dy
21,19,0,0
18,26,0,0
18,34,-1,0
264,37,4,2
14,43,-2,-1
15,54,0,-1
564,51,-12,2
579,52,1,1
63,101,2,-18
595,124,-7,-17
595,124,-5,-15
595,124,-1,-13
595,124,2,-12
63,101,-5,17
201,127,0,-6
217,119,-23,9
68,132,1,-2
68,132,0,0
524,135,0,0
303,145,2,2
55,146,0,3
273,158,0,-7
520,154,0,0
519,157,0,1
580,175,3,-6
592,179,0,1
464,180,-2,2
116,183,-24,7
587,190,0,0
468,217,2,-4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
