x,y,dx,dy
11,20,3,0
11,20,0,1
15,26,-4,-1
15,26,-2,0
13,29,-1,0
12,33,-1,-1
550,39,-1,-1
477,43,9,0
321,65,-1,0
590,73,3,1
500,99,0,-1
556,117,-7,-19
298,108,0,-2
303,113,1,-3
556,117,2,-4
40,104,-8,17
215,122,0,0
96,119,1,4
305,127,0,-4
96,119,-20,12
174,131,0,1
395,143,1,-6
529,139,-1,-2
556,117,24,21
480,143,0,0
30,151,0,1
436,154,-2,1
438,155,-1,0
147,155,1,1
431,159,0,-1
431,159,-1,1
30,151,-2,11
489,173,4,0
420,183,-3,-3
145,197,-17,-14
230,190,3,-4
382,196,2,-5
382,196,0,-1
598,220,-12,-10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
