x,y,dx,dy
15,13,-1,0
24,16,1,0
18,17,0,0
23,20,0,0
19,23,0,1
296,41,13,-2
296,41,11,1
14,45,0,0
14,49,1,0
462,45,-3,18
425,94,10,-12
589,109,-2,6
350,120,3,-4
212,124,1,0
373,126,0,-1
212,124,0,2
205,133,0,-1
215,133,-1,-1
215,133,2,1
523,138,1,-2
446,146,-2,-3
518,153,0,-2
519,150,1,1
472,163,8,-4
511,159,0,0
512,161,1,-1
449,161,-2,0
524,161,2,0
459,180,-11,-17
583,172,2,-4
589,182,-2,1
591,182,-1,1
388,205,4,2
471,214,0,3
471,214,2,5
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
