x,y,dx,dy
17,17,0,0
20,21,3,-2
20,21,0,0
255,34,2,6
62,58,0,-9
382,60,-20,-8
50,85,2,1
552,100,-23,-7
552,100,-21,0
564,107,-7,-1
183,126,-1,-1
487,128,0,1
244,131,-2,7
499,142,0,0
490,147,1,0
553,147,0,0
209,148,5,0
498,148,1,0
492,150,0,0
489,152,-1,0
551,155,0,-1
222,154,0,1
498,160,0,0
502,161,-2,-1
489,162,-1,-1
443,160,7,4
134,170,0,0
205,173,5,-1
562,172,1,0
279,177,-2,0
290,178,1,1
354,205,16,-21
414,189,-1,-1
596,198,-7,-7
107,194,0,0
417,198,-1,-2
435,208,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
