x,y,dx,dy
19,12,-2,0
22,14,1,-1
22,14,-1,0
18,15,0,0
19,27,-1,0
14,37,0,0
58,44,1,-4
403,83,3,17
174,120,1,-5
174,120,0,0
48,105,-6,16
183,124,0,-2
489,130,1,-4
332,135,-4,0
179,136,0,1
496,141,0,-1
496,141,-1,1
392,141,7,5
598,158,-1,-10
280,150,-1,-1
488,149,0,0
25,164,8,-14
555,153,1,-3
217,149,1,2
558,156,-1,0
551,159,-1,-1
267,179,2,0
573,179,-1,1
573,179,-8,2
412,196,1,-1
452,196,1,1
452,196,6,6
429,213,0,-10
429,213,2,-9
429,213,0,5
596,221,2,2
596,221,2,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
