x,y,dx,dy
14,12,0,-1
13,21,0,0
15,25,0,0
222,35,-22,-7
222,35,-3,-5
330,23,24,9
222,35,1,1
165,92,-25,-13
393,86,3,-3
165,92,-3,-6
165,92,1,-1
562,98,-16,-4
210,111,0,-2
210,111,2,2
304,122,3,2
33,138,-1,-8
584,132,14,-1
216,137,0,0
484,137,-1,0
143,159,6,-20
224,141,-2,-1
269,138,2,3
140,150,0,-1
584,132,12,17
438,152,0,0
520,155,2,-2
559,164,0,-4
559,164,0,1
414,169,2,-1
563,170,-4,2
438,183,-2,0
29,163,-8,22
29,163,-6,23
125,175,2,14
16,218,3,-25
125,175,23,18
16,218,-5,-23
246,185,-24,10
286,195,4,6
16,218,2,-7
16,218,2,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
