x,y,dx,dy
22,12,1,0
38,12,-1,1
17,16,0,0
204,17,-1,1
288,21,-3,-3
20,46,-1,0
417,47,3,-1
374,60,3,-1
464,60,1,-1
374,60,-1,1
93,38,-14,24
14,71,0,0
71,94,7,-18
346,85,-2,1
71,94,0,1
455,101,1,0
204,120,0,-6
211,116,0,1
224,120,-1,0
449,122,2,-1
523,124,-22,-2
531,122,-1,2
449,122,1,3
523,124,-2,2
527,124,-1,3
449,136,-13,-6
315,136,-11,-5
219,131,1,1
163,154,23,-18
202,140,-1,0
533,143,0,-2
533,143,-1,0
520,150,0,-1
478,152,-1,0
535,153,2,0
522,153,2,1
591,153,0,2
537,158,-1,-1
474,159,0,2
321,161,-4,2
459,183,0,1
486,213,2,-9
486,213,8,-2
486,213,-2,-1
486,213,5,4
384,206,-1,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
