x,y,dx,dy
15,11,0,0
13,20,-1,0
18,23,0,0
21,23,0,0
19,26,-1,0
19,32,0,0
290,42,-3,-6
14,44,-1,0
12,49,2,-1
12,49,0,0
409,58,-8,20
67,100,3,-17
57,119,8,-25
576,106,19,11
440,114,4,6
355,119,0,2
355,119,2,4
576,106,19,19
440,121,4,6
201,123,-1,8
519,138,0,0
524,137,-1,1
430,146,10,3
521,157,0,0
515,158,0,0
514,160,-1,0
473,162,3,-1
117,164,-2,1
493,171,7,2
581,172,-3,3
570,205,-23,-24
450,202,1,-2
339,210,-3,-1
478,227,-4,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
