x,y,dx,dy
412,22,2,1
13,27,-1,0
13,27,2,0
208,39,-12,-6
208,39,-3,-2
132,40,3,-2
308,54,0,0
205,60,0,-2
135,82,19,11
404,101,5,-3
208,117,0,0
311,131,-23,-1
392,133,0,-2
476,136,0,0
569,132,21,6
475,139,0,1
569,132,13,10
24,159,2,-15
540,156,-4,-8
428,152,2,-1
192,157,-2,-1
540,156,-2,0
540,156,-1,2
400,161,2,3
493,168,-19,-4
493,168,-2,1
263,189,0,0
167,187,-14,6
557,172,12,21
180,193,-4,3
354,199,16,17
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
