x,y,dx,dy
28,12,-1,0
27,18,0,0
20,20,0,-1
302,25,-25,2
22,31,0,0
22,34,0,0
15,62,0,0
171,83,-18,-17
182,91,3,-4
358,88,-8,4
562,90,11,4
562,90,20,6
562,90,13,7
223,107,-1,0
208,122,1,0
528,125,1,-2
210,132,0,1
456,133,1,2
537,139,0,0
458,145,0,-1
61,131,-4,18
155,162,13,-11
354,147,-22,7
530,155,-1,-1
476,161,0,2
477,163,1,2
458,181,-1,-2
483,181,0,0
363,188,15,-6
363,188,22,-4
363,188,7,-3
282,186,0,2
463,189,2,-1
478,201,1,-9
501,199,-1,-2
478,201,0,-3
478,201,4,-1
199,226,22,-8
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
