x,y,dx,dy
25,13,-1,0
30,14,1,0
20,18,0,0
18,19,0,0
24,31,-2,1
23,35,0,0
586,48,0,0
244,53,-2,1
596,92,-20,-3
13,94,1,0
596,92,-7,2
222,117,0,-1
182,139,24,-19
196,122,-3,0
525,121,-2,3
234,129,1,2
531,135,1,0
55,143,1,-4
457,144,-2,-2
522,143,0,-1
539,142,0,0
534,143,0,0
457,144,-1,1
111,152,-4,-1
524,152,1,0
595,161,-5,2
51,166,0,0
561,168,1,-1
596,169,-1,0
506,180,-4,0
445,194,16,-10
265,189,-1,3
498,196,6,4
324,210,2,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
