x,y,dx,dy
67,16,3,-2
18,23,-1,0
276,58,0,-1
172,58,-2,0
597,74,-1,-1
303,108,-5,-14
442,110,24,-5
303,119,6,-7
398,111,-3,2
303,119,4,-4
204,120,-1,-2
204,120,-1,0
397,125,-1,-4
216,127,0,-1
529,136,-1,-1
34,124,-5,13
148,139,-1,-2
213,138,1,0
148,139,3,8
197,149,2,-1
175,158,7,-8
438,151,1,0
67,160,-7,-8
175,158,6,-1
415,167,-6,-5
456,182,23,-20
556,167,1,-3
415,167,6,9
240,178,-7,3
25,169,-12,20
251,187,-11,4
398,192,0,0
25,169,-9,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
