x,y,dx,dy
12,12,0,0
12,16,0,-1
12,22,-1,0
12,25,-1,0
11,30,0,0
11,30,2,0
186,36,-18,-1
463,36,22,2
178,43,-3,-3
178,43,0,-1
273,41,18,12
329,65,6,1
365,63,-22,4
309,69,1,0
45,81,-3,5
45,81,-7,6
45,81,-10,7
491,94,-3,-3
45,81,-2,12
491,94,21,4
45,81,-9,25
576,115,-11,-8
385,122,3,0
167,129,0,0
528,136,-23,-5
576,137,-2,-1
528,136,1,14
475,137,-17,18
422,157,3,-1
549,165,0,-5
549,165,-1,0
549,165,-2,2
47,175,0,1
496,195,3,-4
393,208,-5,-10
453,213,-3,-2
407,211,-2,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
