x,y,dx,dy
21,12,0,0
149,24,9,-12
18,14,0,0
22,19,0,0
594,17,4,2
19,22,-1,1
18,27,1,-1
69,29,1,-1
19,30,0,0
15,32,0,0
226,38,23,-4
278,35,1,3
507,43,0,-2
172,56,-3,2
422,69,1,-1
322,95,8,2
507,98,5,1
486,131,0,-1
38,137,2,-1
327,142,2,0
499,150,-2,-1
502,149,0,0
483,154,1,0
487,154,1,0
486,157,0,1
391,160,-1,1
526,171,2,1
566,172,0,0
574,191,1,-6
408,188,3,3
574,191,3,2
345,195,-1,-1
408,188,-3,8
313,208,-7,-10
430,216,3,-6
488,214,2,-4
465,214,23,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
