x,y,dx,dy
56,16,13,-3
143,18,4,-5
56,16,5,0
14,20,1,0
17,23,-1,0
143,36,-1,0
234,32,-23,6
465,39,2,1
528,79,23,4
37,101,-3,7
309,118,2,-2
396,124,-1,-3
309,118,-3,4
204,123,1,0
309,118,-4,7
209,129,-1,0
213,132,0,-1
221,139,0,2
406,142,-2,-1
531,138,0,10
598,145,-5,4
140,155,0,1
558,167,0,0
505,167,0,1
558,169,0,1
99,180,4,-4
296,196,11,-4
347,196,1,-1
590,205,-12,-10
226,198,-1,3
226,198,-7,6
402,207,0,1
425,215,3,-4
425,215,1,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
