x,y,dx,dy
18,11,0,0
21,14,1,0
157,12,0,3
19,20,-1,0
23,22,0,0
65,24,1,-1
19,27,-1,0
21,27,0,0
15,29,0,0
532,48,-3,-1
390,66,0,1
175,85,25,-2
531,100,-21,-5
531,100,-18,-5
576,105,-9,-10
410,97,-3,10
191,123,-1,0
585,116,13,10
316,128,-4,2
585,116,2,18
485,131,-1,4
585,116,9,22
493,142,0,-1
269,142,-2,0
549,160,4,-13
491,150,0,0
445,154,6,-3
493,151,0,0
445,154,0,0
445,154,-3,1
485,155,0,1
559,172,0,0
558,178,-1,-1
498,178,2,1
267,216,11,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
