x,y,dx,dy
154,19,5,-6
20,14,1,0
20,19,0,0
22,24,-1,0
26,25,-1,0
196,42,0,0
16,45,0,0
572,46,-4,-1
19,46,0,0
16,50,0,0
432,55,0,1
209,74,5,-7
12,70,-1,0
209,74,-10,-3
370,75,-1,-4
209,74,11,-2
370,75,0,0
221,108,0,1
221,111,0,0
225,118,1,0
222,121,0,0
531,122,1,-1
450,123,0,0
532,119,-3,4
317,138,-11,-6
317,138,-4,-2
459,142,-2,0
532,143,0,-1
529,147,0,-1
531,145,0,1
537,147,0,0
527,149,0,-1
520,150,1,0
527,149,0,1
536,154,-1,-1
528,155,0,0
590,155,1,0
590,155,-1,3
591,167,3,-4
305,170,3,-4
597,171,-4,0
597,171,0,0
476,178,0,0
515,181,1,-1
455,188,3,-5
478,226,20,-4
41,218,-5,5
478,226,18,-1
478,226,21,0
41,218,-1,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
