x,y,dx,dy
18,11,0,0
68,15,4,-1
15,22,0,0
19,27,0,0
13,28,1,0
13,38,0,0
55,42,4,0
500,40,13,7
483,60,-5,-2
527,53,9,7
207,84,17,-5
511,96,-9,1
174,120,0,-1
583,120,15,3
192,124,-1,0
583,120,-4,6
583,120,-2,8
583,120,14,11
167,136,-1,-1
494,139,0,1
494,142,1,0
230,153,11,-8
499,149,0,-1
412,153,-3,-4
502,148,1,1
489,150,0,0
493,153,-1,-1
554,152,-2,2
485,157,0,-2
298,162,-2,-3
499,160,1,1
298,166,-2,0
562,174,-2,0
31,169,-2,12
438,184,2,5
571,186,1,5
424,204,5,-2
424,204,2,-1
424,204,7,-1
19,216,-6,10
19,216,3,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
