x,y,dx,dy
276,17,-23,-5
22,16,0,1
276,17,-1,0
305,24,-4,-2
27,30,0,0
22,43,0,0
369,45,2,1
362,85,-19,-22
14,65,-1,1
11,72,1,0
165,82,2,20
207,110,1,-6
74,96,-9,12
217,109,1,-1
220,123,-8,-11
207,110,2,5
220,123,-1,-2
212,122,0,0
453,135,-15,-8
194,130,1,-1
225,131,-3,-1
446,135,1,-1
530,137,0,-1
530,137,0,1
588,138,0,0
534,143,0,0
522,147,0,-1
482,147,0,0
520,148,0,-1
519,150,-1,0
533,154,0,0
121,153,-15,5
160,155,-8,8
52,166,-1,1
597,167,1,1
479,175,-1,-2
479,175,2,1
523,210,-11,-7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
