x,y,dx,dy
13,16,-1,0
13,16,1,1
48,40,9,-17
48,40,15,-15
405,34,19,-4
491,43,0,-1
267,59,-6,8
310,118,-1,-2
213,123,-1,-1
526,142,-3,-7
393,137,-1,0
593,123,-1,16
593,123,1,17
412,150,1,2
438,156,3,-1
438,156,1,0
188,156,-5,2
557,176,5,-6
23,171,2,1
23,171,1,5
269,178,4,-2
269,178,0,-1
557,176,2,1
269,178,2,0
427,180,-10,-2
427,180,-5,-1
23,171,-9,13
23,171,-1,15
288,199,6,6
294,216,-10,-10
422,212,1,-3
283,207,8,9
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
