x,y,dx,dy
12,23,0,0
14,28,-1,0
57,28,-2,2
13,33,0,-1
13,36,-2,1
251,36,-3,2
151,57,2,0
311,64,2,-1
404,72,1,0
44,75,1,0
313,73,-3,7
43,64,1,20
384,75,-12,12
476,128,0,-1
476,128,0,1
170,132,0,-2
89,118,19,16
154,131,0,4
175,137,1,0
165,140,-1,-1
469,138,0,1
489,142,-1,1
479,143,0,1
479,148,1,0
486,147,1,1
474,150,1,-1
468,154,-6,-2
470,155,0,0
540,157,0,-1
440,157,2,0
283,159,-5,2
283,159,-4,4
551,170,1,0
42,181,15,-9
382,191,0,1
73,197,13,-4
272,194,1,0
287,206,0,-3
208,209,1,-1
359,205,13,15
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
