x,y,dx,dy
28,11,0,0
22,12,-1,0
35,15,0,0
27,19,0,0
21,36,-1,0
21,40,0,0
18,44,0,-1
20,46,-1,0
142,62,0,1
12,74,1,1
595,95,0,-1
442,97,3,11
210,113,0,0
218,119,1,-2
208,122,0,1
220,126,1,0
212,128,0,-1
214,127,0,0
530,129,1,-1
210,129,0,0
528,129,-1,2
517,145,0,-1
531,146,0,-1
530,144,-2,2
533,148,2,-1
517,145,0,3
533,148,0,0
454,154,1,-4
522,152,0,0
534,153,0,0
513,162,0,0
533,168,0,-1
110,175,-14,-3
593,178,-1,1
449,201,-2,1
484,221,-1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
