x,y,dx,dy
22,12,0,-1
37,14,0,0
21,24,1,0
594,44,1,1
15,53,-1,0
17,55,-1,1
75,80,5,-8
214,120,-1,-15
221,110,1,-4
220,125,-1,-15
221,110,1,1
225,119,0,0
223,120,0,0
531,122,-1,1
201,128,1,-1
448,133,-11,-4
493,131,-3,2
182,133,2,1
533,138,0,-2
533,138,-1,1
550,142,1,0
469,143,2,1
531,146,0,-1
535,146,1,0
517,153,1,0
587,161,3,-6
470,156,0,0
587,161,3,-4
138,177,-9,-13
591,166,3,-1
581,192,-24,-25
591,166,-1,1
493,225,-6,-6
493,225,0,0
493,225,-5,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
