x,y,dx,dy
28,13,1,0
23,16,0,0
381,15,-6,1
424,20,-15,-2
28,18,-1,1
295,24,-18,-1
22,31,2,0
24,34,-1,0
23,38,-1,0
21,42,-1,0
346,40,-1,2
17,45,0,0
17,50,0,0
193,53,3,1
11,62,0,0
16,63,-2,1
69,95,2,-4
211,106,1,-2
211,106,-1,2
532,122,3,-2
532,122,0,1
532,122,-2,3
205,126,-1,0
224,142,3,0
534,143,1,0
534,143,-1,1
531,146,0,0
459,149,-1,-2
459,149,-2,0
524,150,0,0
479,153,-2,0
533,156,0,0
288,181,14,-12
576,173,0,-1
598,172,0,0
598,172,-4,1
47,178,-4,18
374,217,6,1
34,210,8,9
34,210,7,13
34,210,6,17
349,229,0,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
