x,y,dx,dy
21,12,1,0
18,13,0,0
260,42,3,-1
488,53,-1,1
408,68,0,-3
408,68,2,-1
437,71,0,0
238,58,-24,25
51,107,13,-23
51,107,-2,-21
337,96,-12,-3
163,90,-14,24
183,132,2,-7
420,127,0,1
324,132,2,1
514,147,1,0
164,152,-1,-1
466,155,-3,0
459,161,1,0
96,165,0,-3
192,162,-1,0
155,159,8,4
568,167,1,-3
156,153,-22,19
442,177,-1,-2
32,177,0,1
211,177,-1,1
573,178,0,0
445,218,0,-12
346,217,1,6
460,230,-2,-3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
