x,y,dx,dy
143,19,2,-2
143,19,-3,2
11,23,1,0
11,27,1,0
12,31,1,0
11,35,0,0
552,43,2,0
311,63,3,-4
311,63,1,-2
40,85,6,-11
160,140,2,-20
99,135,0,-12
480,126,-2,2
169,131,0,-1
172,132,0,0
480,143,2,-2
312,143,0,-1
435,144,0,0
487,145,1,-1
499,147,-1,-1
396,135,1,13
484,149,0,0
486,150,0,0
286,163,9,-11
470,155,0,-1
541,155,0,-1
134,155,-1,0
473,156,0,1
468,164,1,-2
59,162,16,1
505,171,-4,0
545,173,-1,0
285,153,-12,21
42,180,17,-5
293,205,11,-5
97,201,-17,18
189,212,-10,17
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
