x,y,dx,dy
12,12,0,0
12,12,2,0
13,16,-2,0
13,22,-1,0
12,25,0,1
11,29,0,0
408,24,-17,10
128,37,0,-1
179,34,3,4
137,41,1,-2
186,41,19,-1
576,43,0,-1
179,34,-10,17
45,55,4,5
312,58,-1,2
502,97,-13,0
37,97,3,1
533,94,6,5
300,109,-1,-3
210,120,-1,-2
295,126,2,-5
391,121,1,0
166,129,0,0
520,129,1,1
206,136,-1,-2
475,138,0,0
23,145,-1,3
25,147,0,1
257,147,1,1
216,147,-1,2
425,152,0,0
427,153,-2,1
546,166,0,0
496,171,0,0
237,187,10,-9
261,189,0,0
595,194,2,-2
314,194,0,0
437,194,17,18
413,220,9,8
1,1,0,0
