x,y,dx,dy
21,12,-1,0
13,18,0,0
20,19,0,0
20,23,0,0
12,24,2,1
77,28,4,-1
80,52,-12,-22
18,32,0,0
17,35,0,-1
15,41,0,0
552,54,7,-1
192,85,20,5
238,88,-14,3
206,129,-2,-6
206,129,0,-5
358,146,2,-1
514,153,0,0
518,154,0,0
517,156,0,0
511,157,-1,0
473,161,4,-3
517,158,1,0
473,161,1,-1
517,158,0,2
318,170,9,-8
522,161,0,1
139,174,6,-2
447,163,10,9
586,182,0,0
465,181,-1,2
586,182,-2,1
294,185,-2,-1
133,191,0,-1
526,195,-7,-3
452,202,-1,1
467,217,2,4
475,229,1,-8
354,205,23,20
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
