x,y,dx,dy
14,23,3,-1
14,23,0,0
12,29,1,0
52,32,6,0
15,27,2,7
168,35,22,1
267,35,1,3
45,75,2,0
587,74,4,3
548,104,-4,-14
548,104,5,-7
548,104,-7,-6
41,109,1,-8
548,104,16,6
41,109,-6,2
41,109,-3,9
168,126,0,0
175,129,1,-1
472,130,0,0
164,140,-5,-9
164,140,-3,-9
477,147,17,-11
164,140,-2,-1
27,145,2,-5
164,140,4,0
390,154,-8,-9
541,147,-1,-2
295,154,3,-1
433,154,1,-1
433,154,-3,1
473,155,1,0
541,147,-3,11
407,174,-5,-13
278,166,-1,-1
284,161,-10,9
418,189,3,2
230,195,2,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
