x,y,dx,dy
27,14,1,-1
423,14,1,0
37,15,-1,0
27,19,0,0
305,21,2,-1
23,24,0,1
22,31,0,0
23,34,0,0
20,46,1,0
15,47,-1,0
453,77,-2,6
372,90,-2,5
572,98,-25,-3
67,108,4,-7
141,87,-15,17
67,108,2,-1
220,110,0,-1
157,156,19,-20
456,137,1,-1
531,136,0,1
508,141,2,1
591,146,0,-4
530,145,0,0
484,146,1,0
459,148,-1,-1
584,157,2,-4
526,154,0,0
139,180,1,-25
51,161,-1,1
359,191,12,-16
419,196,1,-14
359,191,-5,-7
486,178,4,6
486,178,5,11
47,192,-6,15
42,219,0,-1
42,219,-5,3
380,230,-4,-5
380,230,-4,-3
1,1,0,0
1,1,0,0
1,1,0,0
