x,y,dx,dy
12,19,0,10
529,47,0,-2
225,48,13,8
34,87,-6,11
34,87,1,15
137,111,24,-6
34,87,-8,19
34,87,-2,19
137,111,21,-3
33,123,-5,10
209,137,-2,-4
453,147,0,0
472,148,1,-1
521,149,1,5
14,182,6,-24
427,159,0,0
85,159,-11,4
418,163,1,1
125,166,-1,-1
321,164,5,2
14,182,4,-11
594,175,-7,-4
539,178,1,0
594,175,0,3
594,175,2,13
226,198,10,0
266,183,-15,16
398,200,-3,-1
438,199,-2,1
226,198,-7,4
433,206,5,5
365,211,1,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
