x,y,dx,dy
51,36,-8,18
306,54,-1,4
208,67,0,0
540,108,-5,-5
101,97,6,8
540,108,-3,-3
540,108,6,-3
540,108,18,4
101,97,1,18
540,108,24,10
100,143,-5,-18
596,128,-21,-3
100,143,8,-11
100,143,10,-11
540,108,16,25
395,142,0,0
523,145,0,0
142,143,0,4
477,150,0,-1
395,171,-8,-10
427,162,3,0
393,161,5,2
427,162,-2,1
155,191,24,-2
253,188,-1,4
416,195,-4,-3
81,200,-19,2
15,204,-2,7
400,206,-4,6
407,213,2,2
407,213,0,4
407,213,6,4
407,213,6,9
407,213,3,12
15,204,-3,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
