x,y,dx,dy
61,13,4,4
12,24,0,0
13,28,0,0
234,41,-15,-4
531,43,-15,-2
246,44,-1,0
507,56,-2,0
316,59,-1,2
590,71,0,0
163,84,-7,5
554,100,-16,-10
554,100,-12,8
554,100,7,15
209,117,1,2
210,136,4,-9
520,129,0,-1
28,138,3,-9
524,133,-1,-1
475,137,0,-1
389,134,1,3
294,142,3,-3
475,139,0,0
145,151,-2,-1
59,162,-6,-7
421,157,2,-2
275,165,2,-9
275,165,4,-8
542,158,-5,-1
59,162,13,-4
547,165,1,-4
572,148,23,15
494,175,-18,-3
415,217,0,-4
415,217,-1,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
