x,y,dx,dy
25,11,0,0
221,38,9,-12
19,29,1,0
20,33,0,0
82,34,0,1
20,36,0,0
563,36,-5,0
204,43,-2,-1
21,43,1,0
16,55,0,0
225,66,14,2
11,75,0,0
597,101,-5,-11
329,78,21,14
353,101,5,-5
67,106,-3,-5
443,97,0,8
67,106,-1,1
218,108,-25,3
214,114,0,0
67,106,-9,12
517,122,0,1
218,108,-23,17
190,131,-3,1
215,135,1,0
129,138,2,-1
305,137,-1,0
453,153,1,-1
584,164,1,-1
590,167,1,1
285,176,-3,0
358,187,-2,-2
467,202,-2,-4
482,218,-4,2
367,221,2,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
