x,y,dx,dy
29,12,1,0
19,19,1,-1
21,23,0,0
24,24,-1,0
22,34,0,0
195,68,-3,-6
15,65,0,1
356,95,-9,-19
356,95,1,1
222,110,0,-2
132,98,6,11
222,110,0,0
366,108,-4,9
227,118,0,0
204,113,2,6
214,119,0,0
531,120,0,0
207,125,-1,-1
212,125,0,0
535,140,1,0
529,143,1,1
536,146,0,-1
482,148,5,-2
341,142,-7,8
491,153,2,1
56,141,-5,19
586,162,1,-1
286,169,-9,-1
507,205,16,12
392,206,-23,19
299,224,-1,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
