x,y,dx,dy
11,14,0,-2
11,14,0,0
12,16,0,1
14,21,0,0
14,25,1,0
221,44,-2,-2
530,49,12,3
320,58,0,0
37,109,9,-23
37,109,10,-20
402,120,-2,-24
484,103,-15,3
35,131,7,-16
402,120,-3,-5
402,120,-2,-3
205,127,0,0
214,126,1,1
221,134,3,-7
583,128,7,3
212,136,0,0
221,134,-1,2
212,136,0,2
527,141,1,2
527,141,2,5
154,157,0,-1
547,162,3,4
128,193,9,-21
555,175,-1,1
208,181,11,0
208,181,9,3
251,190,8,-4
251,190,0,1
128,193,21,1
447,174,-2,24
375,194,17,7
110,183,-9,20
396,201,0,3
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
