x,y,dx,dy
89,16,-11,-4
89,16,-19,-3
144,13,1,1
12,20,0,0
11,28,0,0
11,37,0,0
487,41,1,0
161,96,16,-12
140,89,10,4
43,81,-3,14
290,99,-3,-1
214,124,-2,-9
214,124,-1,-6
33,130,-3,-10
33,130,1,-4
214,139,4,-10
145,131,0,2
145,131,1,6
477,136,1,1
33,130,-8,9
307,139,0,0
393,137,0,3
148,138,2,3
102,125,-11,19
534,148,0,3
134,155,-1,-3
431,153,1,-1
387,152,6,6
442,160,5,1
401,167,-1,-5
51,164,-5,4
541,169,3,-1
407,180,0,0
269,190,1,-2
17,192,-1,0
569,192,-1,5
304,200,4,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
