x,y,dx,dy
16,12,1,0
14,17,1,0
15,19,0,0
20,19,-1,1
22,20,0,0
506,30,8,-5
18,26,-1,0
16,29,0,0
253,31,-1,-1
72,41,0,-10
72,41,9,-9
15,41,0,0
14,44,0,0
330,42,8,5
12,48,0,0
257,56,-3,0
59,119,7,-20
439,111,-2,9
212,125,0,-1
226,152,-24,-24
519,138,-21,-6
364,148,-3,1
519,151,0,0
531,151,-1,1
513,158,0,-1
525,159,1,-2
502,161,-3,0
511,160,0,1
470,163,3,-1
144,170,-6,2
590,183,1,-1
588,184,1,-1
471,193,4,2
451,207,4,-9
461,191,8,7
358,203,-13,7
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
