x,y,dx,dy
28,16,0,0
22,17,-2,0
299,19,0,0
23,20,1,0
20,21,1,0
524,33,25,2
364,41,-2,-5
510,37,-12,3
21,48,-2,0
407,52,19,17
216,110,1,1
525,118,1,0
447,118,1,5
525,118,-3,7
522,142,19,-11
221,137,1,0
528,138,0,-1
534,137,0,0
526,144,0,0
522,145,0,1
518,147,2,1
518,151,0,0
316,156,4,-1
533,155,0,0
584,155,-2,3
543,163,2,0
543,163,9,2
482,173,0,1
389,185,-19,-2
24,207,0,0
487,212,2,-5
295,224,-1,1
404,216,-11,11
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
