x,y,dx,dy
13,24,-1,-1
14,28,1,0
14,28,-2,1
13,36,0,0
139,41,3,-2
525,96,9,2
397,98,-1,5
37,107,1,7
307,113,-3,4
159,125,1,-3
159,125,1,-1
173,130,0,-1
480,141,0,1
206,157,21,-11
588,128,10,18
485,148,1,0
478,149,0,0
539,149,0,0
436,148,-2,2
471,150,0,1
27,152,0,0
478,152,1,0
485,154,-1,1
434,154,-5,2
536,157,1,0
486,160,1,1
553,168,0,1
558,179,8,-2
317,182,-1,1
257,181,-8,6
558,179,22,16
312,194,3,2
558,179,0,18
290,198,18,0
558,179,9,19
392,199,-14,0
213,207,2,-1
418,212,-2,0
418,212,-1,3
418,212,4,4
418,212,0,8
418,212,-7,14
379,206,19,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
