x,y,dx,dy
14,17,0,0
15,25,0,0
11,35,0,1
255,38,2,-2
54,40,1,-2
589,46,1,-1
124,73,-9,-24
281,37,22,16
45,83,1,0
552,102,4,-4
552,102,-23,0
218,115,0,1
222,117,0,5
597,131,-12,-9
597,131,-15,-7
207,146,-11,-20
214,134,0,0
537,138,-1,-2
225,136,17,3
537,138,0,1
484,141,0,0
531,143,1,-1
156,146,-1,-2
226,145,1,0
226,145,-1,1
410,159,-4,-4
31,167,2,-10
300,151,-4,9
538,164,0,0
17,187,6,-5
236,191,9,-6
417,219,-2,-17
417,219,1,-15
417,219,-2,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
