x,y,dx,dy
14,15,-2,0
14,15,0,0
14,17,-1,0
15,21,1,0
11,25,0,0
15,27,0,0
232,34,0,2
163,42,0,1
295,42,14,4
176,76,16,2
141,91,0,3
565,100,1,7
577,112,17,3
577,112,17,5
195,115,22,3
169,121,1,0
525,134,-2,-9
527,130,0,-2
577,112,17,23
577,112,15,24
221,142,1,0
534,138,-1,6
201,142,-4,3
209,147,-1,1
440,148,-1,1
397,146,4,4
169,155,5,-4
551,157,-14,-4
555,164,2,-8
551,157,-4,1
486,160,4,0
551,166,-2,-1
562,171,0,0
22,195,3,-21
29,173,1,3
87,174,3,18
14,202,2,-4
283,192,7,8
305,205,0,1
427,203,-5,5
434,218,1,0
305,205,6,14
305,205,4,17
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
