x,y,dx,dy
60,27,-5,-11
60,27,-5,-5
60,27,0,0
534,49,-7,0
534,49,-1,2
318,68,0,0
379,75,0,3
299,102,6,3
305,117,0,2
382,109,3,16
158,132,2,-5
477,129,0,-1
566,124,-1,6
177,131,-1,0
158,132,-2,1
158,132,1,6
481,143,1,-3
469,141,0,1
481,143,0,-1
481,143,0,1
486,146,0,0
597,140,1,6
465,155,-3,-8
597,140,-5,8
168,152,0,0
465,155,2,-1
471,153,0,1
426,163,2,-1
395,165,1,-2
138,164,2,0
254,188,4,-5
226,201,18,-12
402,191,1,0
226,201,9,-7
226,201,-10,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
