x,y,dx,dy
14,11,-1,0
20,12,1,0
20,12,-1,1
14,17,1,0
12,19,1,0
20,23,0,1
18,27,0,0
17,30,0,0
237,36,-18,-4
16,34,0,0
517,51,-20,-17
13,41,0,0
15,41,0,0
13,44,0,0
511,66,0,-1
167,74,-1,0
452,75,0,0
209,124,1,1
522,138,2,-3
516,137,1,1
522,138,0,0
522,138,-1,2
203,132,9,19
503,154,-1,-3
42,170,2,-17
519,156,1,0
514,157,0,0
443,160,-3,-2
516,159,0,0
545,159,-1,0
443,160,0,1
503,154,-5,10
505,172,0,0
257,175,4,1
588,183,1,0
462,193,0,0
447,205,1,0
415,193,-18,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
