x,y,dx,dy
20,11,0,1
12,19,-1,0
17,20,0,0
15,24,0,0
18,24,-1,0
16,32,-1,1
11,39,1,0
170,39,6,1
12,42,-1,0
588,45,0,1
244,56,0,0
435,96,6,-17
150,103,19,5
134,128,-6,-12
431,122,-1,-4
516,138,1,-1
357,140,-3,1
518,147,3,-5
518,147,2,-1
171,151,0,0
439,152,-2,-1
513,152,0,-1
510,154,0,0
519,154,1,1
68,168,1,1
455,179,-12,-9
108,167,-17,6
455,179,-1,-3
577,178,0,-2
582,182,-1,0
560,184,-1,1
334,203,0,-1
478,206,0,3
463,214,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
