x,y,dx,dy
20,17,0,0
24,16,-1,1
27,19,0,0
20,22,0,-1
21,26,1,0
308,33,-14,-2
230,36,2,-2
22,36,-1,0
20,43,0,0
354,50,10,-6
14,47,0,0
18,48,1,0
508,47,-1,2
15,52,0,0
17,51,1,1
11,55,0,0
586,114,-15,-11
586,114,-14,-8
586,114,3,-8
586,114,-7,-7
531,128,0,-1
210,115,0,13
217,127,0,2
531,128,-2,3
526,132,0,1
214,136,-1,0
57,136,-2,3
181,139,3,2
233,146,1,-2
534,147,0,-1
513,151,-2,-1
535,151,-1,0
513,151,-1,1
522,163,1,0
526,164,-1,0
345,168,-1,1
592,177,0,0
461,191,-2,-1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
