x,y,dx,dy
419,18,15,-6
22,15,0,0
24,17,-1,0
419,18,-10,2
22,23,0,0
25,27,0,0
24,37,0,0
373,46,1,-2
421,48,2,-2
475,44,-7,13
17,58,-2,0
17,58,0,0
70,92,5,-21
455,93,1,5
216,118,-2,-19
216,118,-3,-14
226,116,0,0
69,118,0,-1
216,118,-1,1
528,121,0,1
521,125,-1,1
231,129,-1,1
532,138,2,-3
532,138,1,-1
536,138,1,0
535,141,0,0
492,144,2,0
522,144,-2,0
539,143,0,1
533,145,0,0
162,152,-11,6
49,172,-1,0
497,193,-2,-6
45,205,-1,2
487,208,-2,1
45,205,-4,23
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
