x,y,dx,dy
11,12,0,0
14,26,-3,0
14,26,0,0
234,39,-2,-2
234,39,8,2
154,89,5,-6
521,86,-1,1
488,99,1,0
121,112,1,-9
401,101,3,2
590,118,4,10
522,131,0,2
388,134,0,1
206,138,1,-1
473,139,0,-1
209,138,1,1
206,138,0,2
590,118,-7,25
131,155,0,0
138,155,2,2
276,158,2,1
547,166,2,-3
547,166,1,-1
399,167,0,6
551,178,1,-1
13,190,-1,9
13,190,0,11
578,203,0,0
13,190,-1,14
578,203,4,1
578,203,-8,7
278,226,-12,-13
278,226,-6,-8
411,220,4,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
