x,y,dx,dy
13,13,1,0
22,12,0,1
17,14,-1,0
21,16,1,0
29,18,0,0
25,26,0,0
24,29,0,0
26,29,0,0
22,39,0,0
465,66,0,0
11,70,0,0
595,96,-2,5
210,109,0,-2
229,113,0,1
216,114,0,1
219,114,0,1
213,123,0,-1
533,122,0,0
216,123,-1,1
531,124,0,0
205,128,-1,1
205,130,-1,2
133,132,-3,1
453,140,-1,-3
531,141,0,-2
453,140,-1,1
453,140,1,1
531,141,0,0
539,148,0,0
532,160,-1,0
153,162,-6,7
597,173,-2,1
49,180,-1,-2
163,172,24,6
47,173,1,10
483,185,3,2
349,194,-4,-4
480,204,-3,-1
482,209,0,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
