x,y,dx,dy
12,11,-1,1
12,11,1,1
67,23,-2,-5
14,19,0,0
67,23,-14,0
14,27,1,-1
49,54,10,-23
14,34,0,0
247,34,1,0
266,36,0,0
133,38,0,0
133,38,-4,1
49,54,0,-10
487,49,6,12
404,64,0,0
95,114,-8,9
393,133,1,0
155,139,-1,-3
482,135,1,1
251,137,0,1
482,138,-1,0
527,152,4,-14
564,127,21,18
537,154,0,-1
114,177,24,-20
492,167,13,3
114,177,-7,3
114,177,-3,6
587,205,-5,-13
22,183,-2,11
587,205,-10,-5
233,194,-13,8
412,202,-1,2
17,189,0,22
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
