x,y,dx,dy
11,32,0,-1
227,43,0,-4
548,40,0,-1
473,50,5,-5
473,50,0,2
38,86,0,-1
526,104,-5,-5
526,104,13,-4
475,101,10,1
81,124,22,-18
158,101,-20,11
158,101,-22,13
393,108,0,7
156,141,2,-14
475,135,1,-2
472,136,-1,3
472,136,-1,5
472,136,-2,7
313,149,5,-3
288,146,1,3
434,154,-5,2
485,165,2,-2
282,163,-2,1
481,165,-2,-1
485,165,0,-1
412,180,-8,-13
522,173,-1,-2
541,171,-2,0
549,173,1,-1
108,185,-3,-1
241,192,-22,11
445,204,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
