x,y,dx,dy
23,11,0,0
37,11,0,0
21,13,0,0
38,13,0,0
21,16,0,-1
20,19,0,0
322,24,0,-5
23,24,0,-1
21,32,1,-1
428,53,-16,-8
18,46,-2,0
375,68,1,-6
13,67,0,0
251,69,-11,-1
68,107,0,-13
210,108,4,-11
369,99,-8,5
221,108,0,-1
450,106,1,3
221,110,0,0
230,110,0,0
216,118,-1,0
224,118,1,1
204,125,0,0
379,129,-7,1
265,131,3,3
439,133,5,2
531,137,1,-2
301,133,4,3
535,141,0,0
529,145,0,-1
525,148,-1,0
533,153,0,0
525,154,-2,0
590,159,1,-2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
