x,y,dx,dy
20,12,-1,0
20,15,-1,0
23,16,1,0
20,17,0,0
27,19,0,0
20,21,0,0
24,26,0,0
522,42,2,-1
18,44,0,-1
490,57,2,-11
17,51,1,-1
558,51,2,0
139,65,-1,0
596,112,-2,-9
212,123,-2,-7
217,117,1,0
356,127,-1,-2
222,127,-1,0
530,127,-2,2
212,130,0,0
521,134,1,-3
373,136,1,0
373,136,3,0
531,144,1,-3
507,151,8,-8
531,144,0,-1
531,144,-1,1
270,161,21,-14
534,147,0,0
538,154,-1,-1
482,155,1,-1
529,156,0,-1
590,155,-1,4
531,164,3,2
48,176,0,0
594,176,0,0
596,176,1,0
476,185,-2,-2
25,208,-1,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
