x,y,dx,dy
16,12,1,-1
16,14,1,0
17,31,0,0
564,37,0,-2
12,40,0,0
216,37,25,3
52,64,-4,-21
216,45,0,0
497,46,-4,2
52,64,-3,-12
221,56,-4,-1
383,63,-2,2
130,76,12,0
320,79,0,-2
149,64,16,21
528,96,9,4
129,90,10,18
590,109,-24,5
169,123,0,-3
178,123,0,3
37,140,1,-8
165,137,-1,0
489,149,-1,1
483,153,0,0
483,156,-1,0
105,157,0,0
545,159,0,-2
485,158,-1,0
287,168,1,-6
259,183,7,-6
234,198,7,-4
234,198,1,-2
349,205,-14,-6
234,198,-3,2
214,207,2,-5
234,198,-8,4
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
