x,y,dx,dy
15,13,0,0
19,15,0,0
14,18,1,0
21,19,-1,1
20,23,0,0
18,31,1,1
13,45,0,0
512,46,-9,0
594,46,0,1
12,48,0,0
585,52,0,-1
401,56,0,3
78,61,-4,-1
67,75,-1,0
65,85,-1,-1
65,85,1,0
459,63,5,22
65,85,-6,18
575,110,-1,-1
347,116,1,0
436,124,1,2
575,110,-23,16
349,128,-2,-1
47,164,2,-22
47,164,0,-19
523,146,2,-1
523,146,-1,1
500,154,3,-1
511,155,0,-1
514,153,0,1
447,163,2,-3
467,163,1,-1
256,177,2,-5
587,181,1,-1
587,181,-1,0
596,185,-2,2
467,190,1,1
194,183,24,25
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
