x,y,dx,dy
23,17,1,-1
37,16,0,0
15,18,0,0
29,19,0,0
20,21,1,-1
83,50,12,-24
22,33,-1,-1
22,33,1,0
21,36,0,0
20,43,0,0
18,48,0,0
592,52,-1,0
17,55,0,0
138,62,1,0
82,65,0,1
460,69,1,1
212,106,-1,3
212,106,-1,5
219,116,0,0
212,106,-3,11
453,122,-2,2
220,126,-1,0
527,131,2,-3
371,134,5,-1
533,139,1,0
533,139,0,3
535,150,0,0
534,159,-1,-2
515,158,-1,1
519,159,1,0
534,159,0,0
590,170,0,0
221,170,11,2
298,181,1,-7
593,176,1,-1
597,176,-1,0
40,204,9,-20
298,181,-20,9
40,204,-2,13
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
