x,y,dx,dy
64,21,0,-6
201,45,-1,-1
541,48,0,-1
543,48,1,0
234,50,2,-1
204,53,3,-2
204,53,25,-1
283,52,0,0
204,53,-1,1
252,56,0,0
39,91,-1,-22
482,52,6,19
344,68,24,5
30,107,4,-23
534,115,8,-9
133,108,12,2
534,115,2,0
534,115,23,2
30,107,-1,13
176,103,-12,19
565,125,3,2
473,140,1,-1
565,125,-4,16
153,142,0,0
469,143,0,0
565,125,-1,22
482,153,0,1
20,160,0,4
535,163,-1,1
423,167,1,-1
535,163,-1,4
535,163,-3,11
510,189,-1,0
551,192,-1,0
366,200,0,4
220,205,-3,1
366,200,-1,6
297,214,-13,6
83,211,-21,12
397,213,7,10
261,223,6,3
1,1,0,0
1,1,0,0
